 1 100  1000  36.1952  1.04286
 1 100  100  36.2459  0.619993
 1 100  1050  36.186  1.06405
 1 100  1100  36.1893  1.06945
 1 100  1150  36.1918  1.03997
 1 100  1200  36.1842  1.06284
 1 100  1250  36.1815  1.06882
 1 100  1300  36.1791  1.12613
 1 100  1350  36.1729  1.11846
 1 100  1400  36.185  1.08755
 1 100  1450  36.1713  1.14579
 1 100  1500  36.1766  1.16243
 1 100  150  36.2465  0.620228
 1 100  1550  36.1759  1.15661
 1 100  1600  36.1764  1.47641
 1 100  200  36.2386  0.69153
 1 100  250  36.2363  0.740832
 1 100  300  36.2308  0.772846
 1 100  350  36.2285  0.816967
 1 100  400  36.2357  0.747371
 1 100  450  36.2185  0.8122
 1 100  500  36.228  0.798265
 1 100  50  36.2657  0.605212
 1 100  550  36.2123  0.869428
 1 100  600  36.2155  0.815722
 1 100  650  36.2185  0.863962
 1 100  700  36.2154  0.93918
 1 100  750  36.2032  0.940289
 1 100  800  36.2072  0.935162
 1 100  850  36.1986  0.990275
 1 100  900  36.1954  1.0769
 1 100  950  36.1998  0.984373
 1 110  1000  23.6283  1.0933
 1 110  100  23.754  0.682759
 1 110  1050  23.6281  1.1508
 1 110  1100  23.6319  1.09217
 1 110  1150  23.629  1.15956
 1 110  1200  23.6093  1.11577
 1 110  1250  23.6047  1.21539
 1 110  1300  23.6022  1.19104
 1 110  1350  23.5948  1.20897
 1 110  1400  23.5942  1.19904
 1 110  1450  23.5963  1.25096
 1 110  1500  23.5883  1.27744
 1 110  150  23.7368  0.663555
 1 110  1550  23.5884  1.24774
 1 110  1600  23.5761  1.25958
 1 110  200  23.7231  0.798995
 1 110  250  23.7103  0.794526
 1 110  300  23.7046  0.807233
 1 110  350  23.6956  0.879394
 1 110  400  23.6886  0.903891
 1 110  450  23.6966  0.91927
 1 110  500  23.6824  0.908745
 1 110  50  23.7896  0.636343
 1 110  550  23.6774  0.966237
 1 110  600  23.6749  0.964402
 1 110  650  23.6705  0.994411
 1 110  700  23.6603  0.981457
 1 110  750  23.6567  1.04175
 1 110  800  23.6451  1.06013
 1 110  850  23.6427  1.07245
 1 110  900  23.647  1.05189
 1 110  950  23.6344  1.13644
 1 115  1000  16.7803  1.13681
 1 115  100  16.9374  0.695255
 1 115  1050  16.7918  1.23584
 1 115  1100  16.7861  1.12456
 1 115  1150  16.7728  1.1
 1 115  1200  16.7633  1.16097
 1 115  1250  16.7605  1.1919
 1 115  1300  16.7694  1.15436
 1 115  1350  16.7551  1.1595
 1 115  1400  16.7336  1.21542
 1 115  1450  16.7409  1.2035
 1 115  1500  16.7398  1.22221
 1 115  150  16.9131  0.748387
 1 115  1550  16.7269  1.25026
 1 115  1600  16.7453  1.18395
 1 115  200  16.9035  0.754526
 1 115  250  16.8865  0.830698
 1 115  300  16.8796  0.818838
 1 115  350  16.8708  0.821264
 1 115  400  16.8546  0.89876
 1 115  450  16.855  0.886748
 1 115  500  16.8475  0.926063
 1 115  50  16.9936  0.676218
 1 115  550  16.8455  0.89165
 1 115  600  16.8391  0.967007
 1 115  650  16.8298  0.947282
 1 115  700  16.8138  1.02001
 1 115  750  16.8147  0.996973
 1 115  800  16.8014  1.04804
 1 115  850  16.7993  1.04027
 1 115  900  16.7969  1.07061
 1 115  950  16.7925  1.0539
 1 15  1000  295.918  1.44811
 1 15  100  294.115  1.93115
 1 15  1050  295.949  1.46248
 1 15  1100  295.983  1.4456
 1 15  1150  296.026  1.48592
 1 15  1200  296.036  1.4322
 1 15  1250  296.063  1.46797
 1 15  1300  296.081  1.42588
 1 15  1350  296.109  1.43492
 1 15  1400  296.128  1.42627
 1 15  1450  296.149  1.46409
 1 15  1500  296.16  1.43685
 1 15  150  294.466  1.79782
 1 15  1550  296.187  1.44106
 1 15  1600  296.201  1.42792
 1 15  200  294.722  1.73047
 1 15  250  294.907  1.67571
 1 15  300  295.054  1.61742
 1 15  350  295.188  1.5998
 1 15  400  295.29  1.59339
 1 15  450  295.377  1.57884
 1 15  500  295.446  1.54383
 1 15  50  293.613  2.16252
 1 15  550  295.536  1.53777
 1 15  600  295.576  1.5167
 1 15  650  295.636  1.52422
 1 15  700  295.691  1.51878
 1 15  750  295.738  1.49247
 1 15  800  295.778  1.50072
 1 15  850  295.82  1.47173
 1 15  900  295.862  1.47259
 1 15  950  295.894  1.48028
 1 20  1000  231.099  1.6359
 1 20  100  229.774  1.79182
 1 20  1050  231.133  1.69029
 1 20  1100  231.141  1.64244
 1 20  1150  231.148  1.60412
 1 20  1200  231.186  1.69758
 1 20  1250  231.186  1.59747
 1 20  1300  231.231  1.73036
 1 20  1350  231.227  1.71614
 1 20  1400  231.261  1.71575
 1 20  1450  231.271  1.71525
 1 20  1500  231.279  1.70262
 1 20  150  230.035  1.64816
 1 20  1550  231.298  1.71693
 1 20  1600  231.302  1.67745
 1 20  200  230.227  1.64112
 1 20  250  230.37  1.61728
 1 20  300  230.474  1.57868
 1 20  350  230.566  1.53707
 1 20  400  230.647  1.60649
 1 20  450  230.702  1.57615
 1 20  500  230.757  1.57259
 1 20  50  229.301  1.86379
 1 20  550  230.804  1.58003
 1 20  600  230.848  1.56516
 1 20  650  230.883  1.57394
 1 20  700  230.918  1.55896
 1 20  750  230.966  1.60443
 1 20  800  230.994  1.59839
 1 20  850  231.029  1.68123
 1 20  900  231.061  1.63699
 1 20  950  231.072  1.63512
 1 30  1000  163.855  1.92214
 1 30  100  163.007  1.36317
 1 30  1050  163.879  1.99058
 1 30  1100  163.872  1.92486
 1 30  1150  163.904  1.95141
 1 30  1200  163.93  1.99645
 1 30  1250  163.926  1.96529
 1 30  1300  163.931  1.97383
 1 30  1350  163.949  2.0017
 1 30  1400  163.98  2.08129
 1 30  1450  163.971  1.99674
 1 30  1500  163.991  2.02278
 1 30  150  163.191  1.56895
 1 30  1550  163.999  2.05031
 1 30  1600  164.037  2.12485
 1 30  200  163.29  1.43052
 1 30  250  163.375  1.47852
 1 30  300  163.438  1.54176
 1 30  350  163.491  1.58088
 1 30  400  163.519  1.5122
 1 30  450  163.559  1.57865
 1 30  500  163.62  1.71835
 1 30  50  162.695  1.38499
 1 30  550  163.633  1.64444
 1 30  600  163.66  1.71179
 1 30  650  163.689  1.69408
