* #    mass     width   decay prod   decay angle
  1    0.0       0.      0  0  0      0       
  2    0.000511  0.      0  0  0      0       
  3    0.000511  0.      0  0  0      0       
  4    0.0       0.      0  0  0      0       
  5    0.1057    0.      0  0  0      0       
  6    0.1057    0.      0  0  0      0       
  7    0.1350    0.      0  0  0      0       
  8    0.1396    0.      0  0  0      0       
  9    0.1396    0.      0  0  0      0       
 13    0.9396    0.      0  0  0      0       
 14    0.9383    0.      0  0  0      0       
 17    0.5475    0.      0  0  0      0       
 80    0.770     0.149   8  9  0      1         
 81    0.782     0.0085  8  9  7      0         
 82    1.232     0.12   14  8  0      0       
