    0.0000    0.0000    0.0526 -30.81649  -1.44276  -0.25840  -0.46833   3.49718  -0.23974  -3.28889
    0.0000    0.0000    0.1111 -15.34977   0.50507  -0.38127  -0.07622   2.85075   0.23756  -3.28889
    0.0000    0.0000    0.1765  -9.80824   1.54392  -0.47646   0.14763   2.52064   0.00348  -3.28889
    0.0000    0.0000    0.2500  -6.84756   1.91646  -0.53758   0.46229   2.21382  -0.08682  -3.28889
    0.0000    0.0000    0.3333  -4.90844   2.10817  -0.55528   0.59440   1.87986  -0.40731  -3.28889
    0.0000    0.0000    0.4286  -3.47136   2.17774  -0.52412   0.66684   1.51611  -0.68999  -3.28889
    0.0000    0.0000    0.5385  -2.32806   2.12361  -0.44415   0.67594   1.13263  -0.91548  -3.28889
    0.0000    0.0000    0.6667  -1.38910   1.94261  -0.32126   0.61781   0.74277  -1.06132  -3.28889
    0.0000    0.0000    0.8182  -0.61706   1.62330  -0.16720   0.48732   0.36055  -1.10657  -3.28889
    0.0000   -0.0500    0.0526 -27.00561  -1.28239  -0.22236  -0.40301   3.27503  -0.06307  -2.86802
    0.0000   -0.0500    0.1111 -13.45705   0.42994  -0.32809  -0.06559   2.66794   0.35831  -2.86802
    0.0000   -0.0500    0.1765  -8.60330   1.34365  -0.41001   0.12704   2.35790   0.11645  -2.86802
    0.0000   -0.0500    0.2500  -6.00985   1.67352  -0.46260   0.39782   2.07017   0.02766  -2.86802
    0.0000   -0.0500    0.3333  -4.31047   1.84467  -0.47783   0.51150   1.75742  -0.28775  -2.86802
    0.0000   -0.0500    0.4286  -3.05011   1.90833  -0.45102   0.57383   1.41707  -0.56774  -2.86802
    0.0000   -0.0500    0.5385  -2.04654   1.86290  -0.38221   0.58167   1.05846  -0.79389  -2.86802
    0.0000   -0.0500    0.6667  -1.22163   1.70548  -0.27646   0.53164   0.69403  -0.94525  -2.86802
    0.0000   -0.0500    0.8182  -0.54286   1.42595  -0.14388   0.41935   0.33685  -1.00193  -2.86802
    0.0000   -0.1000    0.0526 -23.86910  -1.14881  -0.19305  -0.34989   3.07954   0.09239  -2.52306
    0.0000   -0.1000    0.1111 -11.89880   0.36922  -0.28485  -0.05695   2.50707   0.46456  -2.52306
    0.0000   -0.1000    0.1765  -7.61092   1.17963  -0.35597   0.11029   2.21469   0.21586  -2.52306
    0.0000   -0.1000    0.2500  -5.31961   1.47410  -0.40163   0.34539   1.94377   0.12838  -2.52306
    0.0000   -0.1000    0.3333  -3.81753   1.62805  -0.41486   0.44409   1.64968  -0.18255  -2.52306
    0.0000   -0.1000    0.4286  -2.70270   1.68660  -0.39158   0.49820   1.32993  -0.46017  -2.52306
    0.0000   -0.1000    0.5385  -1.81428   1.64817  -0.33183   0.50501   0.99320  -0.68691  -2.52306
    0.0000   -0.1000    0.6667  -1.08343   1.51005  -0.24002   0.46157   0.65114  -0.84311  -2.52306
    0.0000   -0.1000    0.8182  -0.48162   1.26323  -0.12491   0.36408   0.31599  -0.90986  -2.52306
    0.0000   -0.1500    0.0526 -21.25599  -1.03622  -0.16893  -0.30616   2.90663   0.22990  -2.23679
    0.0000   -0.1500    0.1111 -10.60019   0.31953  -0.24925  -0.04983   2.36477   0.55854  -2.23679
    0.0000   -0.1500    0.1765  -6.78356   1.04365  -0.31148   0.09651   2.08802   0.30379  -2.23679
    0.0000   -0.1500    0.2500  -4.74389   1.30838  -0.35144   0.30222   1.83195   0.21748  -2.23679
    0.0000   -0.1500    0.3333  -3.40621   1.44777  -0.36301   0.38858   1.55438  -0.08949  -2.23679
    0.0000   -0.1500    0.4286  -2.41270   1.50189  -0.34264   0.43594   1.25284  -0.36502  -2.23679
    0.0000   -0.1500    0.5385  -1.62033   1.46913  -0.29036   0.44189   0.93547  -0.59227  -2.23679
    0.0000   -0.1500    0.6667  -0.96798   1.34701  -0.21002   0.40389   0.61321  -0.75277  -2.23679
    0.0000   -0.1500    0.8182  -0.43044   1.12742  -0.10930   0.31858   0.29754  -0.82842  -2.23679
    0.0000   -0.2000    0.0526 -19.05535  -0.94034  -0.14885  -0.26977   2.75294   0.35212  -1.99661
    0.0000   -0.2000    0.1111  -9.50624   0.27843  -0.21962  -0.04391   2.23830   0.64208  -1.99661
    0.0000   -0.2000    0.1765  -6.08633   0.92969  -0.27446   0.08504   1.97542   0.38195  -1.99661
    0.0000   -0.2000    0.2500  -4.25852   1.16916  -0.30966   0.26629   1.73257   0.29667  -1.99661
    0.0000   -0.2000    0.3333  -3.05929   1.29612  -0.31986   0.34239   1.46967  -0.00677  -1.99661
    0.0000   -0.2000    0.4286  -2.16801   1.34633  -0.30191   0.38412   1.18432  -0.28045  -1.99661
    0.0000   -0.2000    0.5385  -1.45662   1.31824  -0.25585   0.38936   0.88416  -0.50815  -1.99661
    0.0000   -0.2000    0.6667  -0.87051   1.20952  -0.18506   0.35588   0.57949  -0.67246  -1.99661
    0.0000   -0.2000    0.8182  -0.38722   1.01285  -0.09631   0.28071   0.28114  -0.75603  -1.99661
    0.0000   -0.2500    0.0526 -17.18425  -0.85792  -0.13197  -0.23919   2.61572   0.46124  -1.79314
    0.0000   -0.2500    0.1111  -8.57583   0.24411  -0.19472  -0.03893   2.12538   0.71666  -1.79314
    0.0000   -0.2500    0.1765  -5.49311   0.83324  -0.24334   0.07540   1.87490   0.45172  -1.79314
    0.0000   -0.2500    0.2500  -3.84539   1.05108  -0.27456   0.23611   1.64385   0.36738  -1.79314
    0.0000   -0.2500    0.3333  -2.76387   1.16731  -0.28359   0.30358   1.39405   0.06708  -1.79314
    0.0000   -0.2500    0.4286  -1.95956   1.21408  -0.26768   0.34057   1.12315  -0.20495  -1.79314
    0.0000   -0.2500    0.5385  -1.31711   1.18985  -0.22684   0.34522   0.83835  -0.43305  -1.79314
    0.0000   -0.2500    0.6667  -0.78741   1.09247  -0.16408   0.31553   0.54938  -0.60077  -1.79314
    0.0000   -0.2500    0.8182  -0.35036   0.91527  -0.08539   0.24889   0.26650  -0.69140  -1.79314
    0.0000   -0.3000    0.0526 -15.57964  -0.78649  -0.11767  -0.21326   2.49271   0.55906  -1.61926
    0.0000   -0.3000    0.1111  -7.77770   0.21520  -0.17362  -0.03471   2.02415   0.78352  -1.61926
    0.0000   -0.3000    0.1765  -4.98405   0.75092  -0.21697   0.06722   1.78478   0.51428  -1.61926
    0.0000   -0.3000    0.2500  -3.49072   0.95006  -0.24480   0.21052   1.56430   0.43076  -1.61926
